"id","disp.sunshine","disp.keebler","disp.nabisco","disp.private","feat.sunshine","feat.keebler","feat.nabisco","feat.private","price.sunshine","price.keebler","price.nabisco","price.private","choice","sex","age","fsize"
65,0,1,0,0,0,0,0,0,88.999999,88.999999,105,64.999998,"nabisco",1,35,2
65,0,0,1,0,0,0,0,0,88.999999,99.000001,88.999999,64.999998,"nabisco",1,35,2
65,0,0,1,0,0,0,0,0,79.000002,105,88.999999,64.999998,"nabisco",1,35,2
65,1,1,0,0,0,0,0,0,88.999999,99.000001,115,60.000002,"nabisco",1,35,2
65,0,0,1,0,0,0,1,0,88.999999,115,99.000001,60.000002,"nabisco",1,35,2
65,0,0,1,0,0,0,0,0,97.000003,115,99.000001,60.000002,"nabisco",1,35,2
65,0,0,1,0,0,0,0,0,97.000003,115,99.000001,60.000002,"nabisco",1,35,2
65,0,0,0,0,0,0,0,0,97.000003,115,125,60.000002,"nabisco",1,35,2
65,0,0,0,1,0,0,0,0,97.000003,115,109,60.000002,"nabisco",1,35,2
65,0,0,1,0,0,0,0,0,97.000003,125,109,60.000002,"nabisco",1,35,2
65,0,1,0,0,0,1,0,0,97.000003,99.000001,89.999998,60.000002,"nabisco",1,35,2
65,0,1,0,0,0,0,0,0,97.000003,125,109,60.000002,"nabisco",1,35,2
65,0,0,1,0,0,0,0,0,105,125,99.000001,64.999998,"nabisco",1,35,2
65,0,0,1,0,0,0,0,0,105,129,79.000002,58.999997,"nabisco",1,35,2
65,0,0,0,0,0,0,0,0,105,129,129,64.999998,"nabisco",1,35,2
66,0,0,0,0,0,0,0,0,68.000001,88,88,58.999997,"keebler",1,40,2
66,0,0,0,0,0,0,0,0,93.000001,88,88,58.999997,"keebler",1,40,2
66,0,0,0,0,0,0,0,0,93.000001,88,88,58.999997,"keebler",1,40,2
66,0,0,0,0,0,0,0,0,93.000001,98.000002,88,58.999997,"keebler",1,40,2
66,0,0,0,0,0,0,0,0,93.000001,98.000002,109,57.999998,"keebler",1,40,2
66,0,0,1,0,0,0,0,0,93.000001,98.000002,98.000002,57.999998,"keebler",1,40,2
66,0,0,1,0,0,0,0,0,93.000001,98.000002,98.000002,57.999998,"keebler",1,40,2
66,0,0,0,0,0,0,0,0,93.000001,98.000002,98.000002,57.999998,"keebler",1,40,2
66,0,0,0,0,0,0,0,0,93.000001,109,98.000002,57.999998,"keebler",1,40,2
66,0,0,0,0,0,0,0,0,93.000001,109,98.000002,57.999998,"keebler",1,40,2
66,0,0,1,0,0,0,0,0,93.000001,109,98.000002,57.999998,"keebler",1,40,2
66,1,0,0,0,0,0,0,0,88,109,105,57.999998,"keebler",1,40,2
66,1,0,0,0,1,0,0,0,77.999997,109,105,57.999998,"keebler",1,40,2
66,1,0,0,0,0,0,0,0,88,98.000002,108,57.999998,"keebler",1,40,2
66,1,0,1,0,0,0,0,0,88,98.000002,103,57.999998,"keebler",1,40,2
66,1,0,0,0,0,0,0,0,88,98.000002,108,57.999998,"nabisco",1,40,2
66,0,0,1,0,0,0,0,0,88,119.00001,108,57.999998,"keebler",1,40,2
66,0,1,0,0,0,0,0,0,109,125,58.999997,81.999999,"nabisco",1,40,2
66,0,0,0,0,0,0,0,0,94.999999,125,99.000001,81.999999,"nabisco",1,40,2
66,0,0,0,0,0,0,0,0,124,105,98.000002,57.999998,"keebler",1,40,2
66,0,0,0,1,0,0,0,1,124,105,98.000002,38,"keebler",1,40,2
67,0,0,0,0,0,0,0,0,88.999999,88.999999,99.000001,52.999997,"keebler",0,29,1
67,0,1,1,1,0,0,0,1,88.999999,99.000001,88.999999,52.999997,"keebler",0,29,1
67,0,1,1,0,0,0,0,0,88.999999,99.000001,88.999999,61.000001,"nabisco",0,29,1
67,0,0,0,0,0,0,0,0,88.999999,109,109,61.000001,"sunshine",0,29,1
67,0,0,1,0,0,0,1,0,69,109,88.999999,61.000001,"nabisco",0,29,1
67,1,0,0,0,0,0,0,0,88.999999,99.000001,99.000001,61.000001,"keebler",0,29,1
67,1,0,0,0,0,0,0,0,88.999999,99.000001,99.000001,61.000001,"keebler",0,29,1
67,1,0,0,0,0,0,0,1,88.999999,109,88.999999,52.999997,"sunshine",0,29,1
67,0,0,0,0,0,0,0,0,88.999999,125,101,79.000002,"keebler",0,29,1
67,0,0,0,0,0,0,0,0,88.999999,109,119.00001,61.000001,"keebler",0,29,1
67,0,0,0,0,0,1,0,0,97.000003,109,119.00001,61.000001,"keebler",0,29,1
67,0,1,0,0,0,0,0,0,93.000001,99.000001,98.000002,57.999998,"nabisco",0,29,1
67,0,0,0,0,0,0,0,0,97.000003,115,125,61.000001,"keebler",0,29,1
67,0,0,0,0,0,0,0,0,97.000003,115,125,61.000001,"keebler",0,29,1
67,0,0,1,1,0,0,0,0,77.999997,135,109,64.999998,"nabisco",0,29,1
67,0,1,0,0,0,0,0,0,97.000003,99.000001,125,61.000001,"keebler",0,29,1
67,1,0,1,0,0,0,1,0,79.000002,135,115,75.999999,"sunshine",0,29,1
67,0,0,1,0,0,0,0,0,97.000003,129,74.000001,61.000001,"nabisco",0,29,1
67,0,0,0,0,0,0,1,0,109,119.00001,69,73.000002,"nabisco",0,29,1
67,0,0,1,0,0,0,1,0,105,129,99.000001,61.000001,"nabisco",0,29,1
67,0,0,0,0,0,0,0,0,124,105,98.000002,57.999998,"keebler",0,29,1
68,0,0,0,0,0,0,0,0,79.000002,99.000001,94.999999,69,"sunshine",0,19,4
68,1,0,1,1,0,0,0,1,88.999999,99.000001,88.999999,52.999997,"nabisco",0,19,4
68,0,1,1,1,0,1,0,1,88.999999,88.999999,99.000001,52.999997,"keebler",0,19,4
68,0,1,0,0,0,0,0,0,88.999999,99.000001,113,69,"keebler",0,19,4
68,0,1,1,0,0,0,0,0,88.999999,99.000001,88.999999,61.000001,"nabisco",0,19,4
68,0,0,1,0,0,0,0,0,88.999999,99.000001,88.999999,61.000001,"nabisco",0,19,4
68,0,0,0,0,0,0,0,0,88.999999,109,109,61.000001,"sunshine",0,19,4
68,0,0,1,0,1,0,0,0,69,109,88.999999,61.000001,"nabisco",0,19,4
68,0,0,1,0,0,0,1,0,69,109,88.999999,61.000001,"nabisco",0,19,4
68,1,0,0,0,0,0,1,0,88.999999,104,88.999999,62,"nabisco",0,19,4
68,0,0,1,0,0,0,0,0,88.999999,109,88.999999,61.000001,"nabisco",0,19,4
68,0,0,1,0,0,0,0,1,88.999999,109,119.00001,52.999997,"sunshine",0,19,4
68,1,0,0,0,1,0,0,0,69,109,119.00001,61.000001,"sunshine",0,19,4
68,0,1,0,0,0,0,0,0,79.000002,115,99.000001,61.000001,"nabisco",0,19,4
68,0,0,0,0,0,0,1,0,79.000002,115,99.000001,61.000001,"nabisco",0,19,4
68,0,0,0,0,0,1,0,0,97.000003,109,119.00001,61.000001,"keebler",0,19,4
68,0,0,0,0,1,1,0,0,79.000002,99.000001,119.00001,61.000001,"sunshine",0,19,4
68,0,0,0,0,0,0,0,0,97.000003,115,99.000001,61.000001,"nabisco",0,19,4
68,0,0,1,0,0,0,0,0,97.000003,115,119.00001,61.000001,"sunshine",0,19,4
68,0,0,0,0,0,0,0,0,97.000003,115,125,61.000001,"sunshine",0,19,4
68,0,0,1,0,0,0,1,0,97.000003,125,109,61.000001,"sunshine",0,19,4
68,0,1,0,0,0,0,0,0,97.000003,99.000001,125,61.000001,"keebler",0,19,4
68,0,0,0,0,0,1,0,0,97.000003,99.000001,125,61.000001,"keebler",0,19,4
68,0,0,1,0,0,0,1,0,97.000003,129,109,61.000001,"sunshine",0,19,4
68,0,0,0,0,0,0,0,0,97.000003,129,125,61.000001,"sunshine",0,19,4
68,0,1,1,1,0,0,0,1,109,109,109,52.999997,"sunshine",0,19,4
68,0,0,0,0,0,0,0,0,103,129,109,61.000001,"nabisco",0,19,4
68,0,0,0,0,0,0,0,0,109,129,125,61.000001,"sunshine",0,19,4
68,0,0,0,0,0,0,0,0,109,129,125,61.000001,"sunshine",0,19,4
68,0,0,0,0,0,0,0,0,109,121,109,86.000001,"nabisco",0,19,4
68,0,0,1,0,0,0,1,0,105,129,99.000001,61.000001,"nabisco",0,19,4
68,0,0,1,0,0,0,1,0,105,129,99.000001,61.000001,"nabisco",0,19,4
68,0,0,1,0,0,0,0,0,105,129,99.000001,61.000001,"nabisco",0,19,4
68,0,1,1,0,0,1,0,0,88.999999,109,129,95.999998,"sunshine",0,19,4
68,0,0,0,0,0,0,0,0,105,119.00001,125,61.000001,"sunshine",0,19,4
68,0,0,0,0,0,0,0,0,94.999999,125,79.000002,81.999999,"nabisco",0,19,4
68,0,0,1,0,0,0,0,0,94.999999,119.00001,129,79.000002,"sunshine",0,19,4
68,0,0,1,0,0,0,0,0,105,129,99.000001,61.000001,"sunshine",0,19,4
68,0,0,1,0,0,0,1,0,105,129,99.000001,61.000001,"nabisco",0,19,4
68,0,0,1,0,0,0,0,0,105,129,99.000001,61.000001,"nabisco",0,19,4
68,0,0,1,0,0,0,0,0,105,129,129,61.000001,"sunshine",0,19,4
69,0,0,0,0,0,0,0,0,99.000001,109,109,70.999998,"nabisco",1,44,3
69,0,0,1,0,0,0,0,0,99.000001,109,99.000001,70.999998,"nabisco",1,44,3
69,0,0,1,0,0,0,0,0,99.000001,109,99.000001,70.999998,"nabisco",1,44,3
69,0,0,0,0,0,0,0,0,93.000001,88,88,58.999997,"nabisco",1,44,3
69,1,0,0,0,0,0,0,0,49.000001,109,109,77.999997,"sunshine",1,44,3
69,1,0,0,0,0,0,0,0,58.999997,109,88.999999,77.999997,"sunshine",1,44,3
69,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,"nabisco",1,44,3
69,1,0,0,0,0,0,0,0,79.000002,105,109,77.999997,"nabisco",1,44,3
69,0,0,0,0,0,0,0,0,103,109,119.00001,63.999999,"nabisco",1,44,3
69,0,0,0,0,0,0,0,0,103,109,119.00001,63.999999,"nabisco",1,44,3
69,0,0,0,0,0,0,0,0,109,109,119.00001,77.999997,"nabisco",1,44,3
69,0,0,0,0,0,0,0,0,109,109,119.00001,77.999997,"nabisco",1,44,3
69,0,0,0,0,0,0,0,0,109,119.00001,99.000001,70.999998,"nabisco",1,44,3
69,0,0,1,0,0,0,0,0,93.000001,98.000002,98.000002,57.999998,"nabisco",1,44,3
69,0,0,0,0,0,0,0,0,88.999999,109,119.00001,77.999997,"sunshine",1,44,3
69,0,0,1,0,0,0,0,0,88,115,99.000001,64.999998,"nabisco",1,44,3
69,0,0,0,1,0,0,1,0,109,121,119.00001,63.999999,"nabisco",1,44,3
69,1,0,0,1,0,0,0,0,79.000002,121,119.00001,69,"private",1,44,3
69,1,0,0,1,0,0,0,0,79.000002,119.00001,129,77.999997,"nabisco",1,44,3
69,0,0,1,0,0,0,1,0,97.000003,125,109,64.999998,"nabisco",1,44,3
69,1,0,1,0,0,0,0,0,79.000002,121,109,77.999997,"nabisco",1,44,3
69,0,0,1,0,0,0,0,0,97.000003,117,99.000001,64.999998,"nabisco",1,44,3
69,0,0,0,0,0,0,0,0,109,121,109,83.999997,"nabisco",1,44,3
69,0,0,0,0,0,0,0,0,94.999999,121,99.000001,81.999999,"nabisco",1,44,3
69,0,0,0,0,0,0,0,0,105,99.000001,74.000001,64.999998,"nabisco",1,44,3
69,0,0,0,0,0,0,0,0,109,104,99.000001,72.000003,"nabisco",1,44,3
69,0,0,0,1,0,0,0,1,124,105,98.000002,38,"private",1,44,3
69,0,0,0,0,0,0,0,0,129,104,129,95.999998,"nabisco",1,44,3
70,0,0,0,0,0,0,0,0,98.000002,88,88.999999,70.999998,"keebler",0,29,3
70,1,0,0,0,0,0,0,0,98.000002,88,105.99999,68.000001,"sunshine",0,29,3
70,0,0,1,0,0,0,0,0,99.000001,109,99.000001,70.999998,"sunshine",0,29,3
70,1,0,0,0,0,0,0,0,79.000002,105,109,77.999997,"keebler",0,29,3
70,0,0,0,0,0,0,0,0,103,109,88.999999,63.999999,"keebler",0,29,3
70,0,0,0,0,0,0,0,0,109,109,119.00001,63.999999,"keebler",0,29,3
70,0,0,0,0,0,0,0,0,99.000001,109,119.00001,70.999998,"keebler",0,29,3
70,0,0,0,0,0,0,1,0,109,105,94.999999,68.000001,"keebler",0,29,3
70,0,0,0,0,0,0,0,0,88.999999,119.00001,99.000001,77.999997,"keebler",0,29,3
70,0,0,0,0,0,0,0,0,97.000003,115,99.000001,61.000001,"nabisco",0,29,3
70,0,0,1,0,0,0,0,0,109,109,129,77.999997,"keebler",0,29,3
70,0,0,0,1,0,0,0,1,88,115,125,58.999997,"keebler",0,29,3
70,0,0,0,1,0,0,0,0,88,125,125,64.999998,"keebler",0,29,3
70,0,0,0,1,0,0,0,0,109,119.00001,129,77.999997,"keebler",0,29,3
70,0,0,1,0,0,0,0,0,109,121,109,77.999997,"keebler",0,29,3
70,0,0,0,0,0,0,0,0,98.000002,109,111,79.000002,"keebler",0,29,3
70,0,0,1,0,0,0,0,0,109,121,129,93.000001,"keebler",0,29,3
70,0,0,1,0,0,0,0,0,105,125,99.000001,64.999998,"keebler",0,29,3
70,0,0,0,0,0,0,0,0,105,109,99.000001,64.999998,"keebler",0,29,3
70,0,0,0,0,0,0,0,0,109,121,129,72.000003,"keebler",0,29,3
71,0,0,0,0,0,0,0,0,95.999998,99.000001,88.999999,68.000001,"nabisco",1,43,2
71,0,0,1,0,1,0,0,0,58.999997,99.000001,94.999999,69,"sunshine",1,43,2
71,1,0,0,0,0,0,0,0,77.999997,88,88,58.999997,"nabisco",1,43,2
71,0,0,1,0,0,0,0,0,88.999999,99.000001,88.999999,69,"nabisco",1,43,2
71,1,0,0,0,1,0,0,0,49.000001,109,109,77.999997,"sunshine",1,43,2
71,0,0,0,0,0,0,0,0,88.999999,105,105,64.999998,"nabisco",1,43,2
71,0,1,0,0,0,0,0,0,93.000001,98.000002,109,57.999998,"nabisco",1,43,2
71,0,0,0,0,0,0,0,0,79.000002,109,99.000001,69,"nabisco",1,43,2
71,0,0,1,0,0,0,0,0,88,115,125,64.999998,"nabisco",1,43,2
71,0,0,0,0,0,0,1,1,97.000003,115,109,57.999998,"nabisco",1,43,2
71,0,0,0,1,0,0,0,0,88,125,125,64.999998,"nabisco",1,43,2
71,0,1,0,0,0,1,0,0,88,99.000001,125,64.999998,"keebler",1,43,2
71,0,0,0,0,0,0,0,0,93.000001,119.00001,108,57.999998,"nabisco",1,43,2
71,0,0,1,0,0,0,1,0,95.999998,139,69,68.000001,"nabisco",1,43,2
71,0,0,1,0,0,0,0,0,105,125,99.000001,61.000001,"nabisco",1,43,2
71,0,0,1,0,0,0,0,0,105,129,129,61.000001,"nabisco",1,43,2
72,0,0,0,0,0,0,0,0,99.000001,109,81.999999,70.999998,"nabisco",1,25,3
72,1,0,0,0,0,0,0,0,79.000002,109,74.000001,77.999997,"nabisco",1,25,3
72,1,0,0,0,0,0,0,0,49.000001,109,109,77.999997,"keebler",1,25,3
72,1,0,0,0,0,0,0,0,79.000002,109,88.999999,88.999999,"private",1,25,3
72,1,0,0,0,0,0,0,0,79.000002,109,79.000002,77.999997,"nabisco",1,25,3
72,1,0,0,0,0,0,0,0,79.000002,105,109,88.999999,"private",1,25,3
72,1,0,0,0,0,0,0,0,79.000002,105,109,77.999997,"nabisco",1,25,3
72,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,"nabisco",1,25,3
72,0,0,0,0,0,0,0,0,99.000001,109,119.00001,77.999997,"nabisco",1,25,3
72,0,0,0,0,0,0,0,0,99.000001,109,119.00001,77.999997,"sunshine",1,25,3
72,0,0,0,0,0,0,0,0,109,119.00001,99.000001,70.999998,"nabisco",1,25,3
72,0,0,0,0,0,0,0,0,109,109,94,77.999997,"nabisco",1,25,3
72,0,0,0,0,0,0,0,0,88.999999,109,119.00001,83.999997,"sunshine",1,25,3
72,0,0,1,0,0,0,0,0,109,119.00001,99.000001,77.999997,"nabisco",1,25,3
72,0,0,0,0,0,0,0,0,109,119.00001,99.000001,77.999997,"nabisco",1,25,3
72,0,0,0,1,0,0,1,0,109,121,119.00001,63.999999,"keebler",1,25,3
72,1,0,0,0,0,0,1,0,88,109,73.000002,57.999998,"nabisco",1,25,3
72,0,0,0,0,0,0,0,0,109,119.00001,129,77.999997,"keebler",1,25,3
72,0,0,1,0,0,0,0,0,109,119.00001,104,77.999997,"nabisco",1,25,3
72,0,0,1,0,0,0,0,0,109,121,94,79.000002,"nabisco",1,25,3
72,0,0,1,0,0,0,0,0,109,113,109,95.999998,"nabisco",1,25,3
72,0,0,0,0,0,0,0,0,109,121,83.999997,92.000002,"nabisco",1,25,3
72,0,0,0,0,0,0,0,0,109,121,109,83.999997,"keebler",1,25,3
72,1,1,1,0,0,0,0,0,109,109,129,95.999998,"keebler",1,25,3
72,0,0,0,0,0,0,0,0,109,109,109,79.000002,"nabisco",1,25,3
72,0,0,0,0,0,0,0,0,109,109,109,79.000002,"nabisco",1,25,3
72,0,0,0,0,0,0,0,0,129,104,114,95.999998,"nabisco",1,25,3
73,0,0,0,0,0,0,0,0,58.999997,99.000001,88.999999,64.999998,"nabisco",1,39,1
73,0,1,0,0,0,0,0,0,88.999999,88.999999,105,64.999998,"nabisco",1,39,1
73,0,0,0,1,0,0,0,1,88.999999,99.000001,88.999999,50,"nabisco",1,39,1
73,0,0,0,0,0,0,0,0,88.999999,99.000001,105,64.999998,"nabisco",1,39,1
73,0,0,0,0,0,0,0,0,88.999999,105,88.999999,64.999998,"nabisco",1,39,1
73,0,0,1,0,0,0,0,1,88.999999,102,88.999999,50,"nabisco",1,39,1
73,0,0,0,0,1,0,0,0,69,107.00001,115,64.999998,"nabisco",1,39,1
73,0,1,0,0,0,0,0,1,88.999999,115,99.000001,50,"nabisco",1,39,1
73,0,0,0,0,0,0,0,0,88,115,99.000001,64.999998,"nabisco",1,39,1
73,0,0,1,0,0,0,0,0,88,115,99.000001,64.999998,"nabisco",1,39,1
73,0,0,0,0,0,0,0,0,88,115,125,64.999998,"nabisco",1,39,1
73,0,0,0,0,0,0,0,0,88,99.000001,125,64.999998,"nabisco",1,39,1
73,0,1,0,0,0,1,0,0,88,99.000001,125,64.999998,"nabisco",1,39,1
73,0,0,1,0,0,0,1,0,97.000003,125,109,64.999998,"nabisco",1,39,1
73,0,0,1,0,0,0,0,0,97.000003,125,125,64.999998,"nabisco",1,39,1
73,0,0,0,0,0,0,0,0,98.000002,113,109,79.000002,"nabisco",1,39,1
73,0,0,1,0,0,0,0,0,105,125,99.000001,64.999998,"nabisco",1,39,1
73,0,0,1,0,0,0,1,0,105,125,99.000001,64.999998,"nabisco",1,39,1
73,0,0,1,0,0,0,0,0,105,125,99.000001,64.999998,"nabisco",1,39,1
73,0,0,1,1,0,0,1,0,105,125,99.000001,64.999998,"nabisco",1,39,1
73,0,0,1,1,0,0,0,0,105,125,99.000001,64.999998,"nabisco",1,39,1
73,0,0,1,1,0,0,0,0,105,117,129,64.999998,"nabisco",1,39,1
73,0,0,0,0,0,0,1,0,105,99.000001,99.000001,64.999998,"nabisco",1,39,1
73,0,0,1,0,0,0,0,0,105,99.000001,99.000001,64.999998,"nabisco",1,39,1
73,0,0,1,0,0,0,0,0,105,99.000001,99.000001,64.999998,"nabisco",1,39,1
73,0,0,1,0,0,0,0,0,105,99.000001,129,64.999998,"nabisco",1,39,1
74,0,0,0,0,0,0,0,0,73.000002,93.000001,69,68.000001,"nabisco",0,23,3
74,1,0,0,0,1,0,0,0,69,88,109,68.000001,"nabisco",0,23,3
74,1,0,0,0,0,0,0,0,69,88,109,68.000001,"nabisco",0,23,3
74,1,0,0,0,0,0,0,0,88,108,109,68.000001,"nabisco",0,23,3
74,1,0,0,0,1,1,0,0,79.000002,108,109,68.000001,"nabisco",0,23,3
74,0,0,0,0,0,0,0,0,101,117,119.00001,68.000001,"nabisco",0,23,3
74,0,0,0,0,0,0,0,0,101,117,119.00001,68.000001,"nabisco",0,23,3
74,0,0,0,0,0,1,0,0,101,99.000001,119.00001,68.000001,"nabisco",0,23,3
74,0,0,0,0,0,0,1,0,101,117,94.999999,68.000001,"nabisco",0,23,3
74,0,0,0,0,0,0,0,0,104,105,94.999999,68.000001,"nabisco",0,23,3
74,0,0,0,0,0,0,1,0,109,117,94.999999,68.000001,"nabisco",0,23,3
74,0,0,0,0,1,0,0,0,79.000002,109,119.00001,68.000001,"nabisco",0,23,3
74,0,0,0,0,1,1,0,0,79.000002,109,119.00001,68.000001,"nabisco",0,23,3
74,0,0,0,0,0,0,0,0,109,117,119.00001,68.000001,"nabisco",0,23,3
74,0,0,0,0,0,0,1,0,109,117,94.999999,68.000001,"nabisco",0,23,3
74,0,0,0,0,0,0,1,0,109,117,94.999999,68.000001,"nabisco",0,23,3
74,1,0,1,0,1,0,1,0,88.999999,129,109,68.000001,"keebler",0,23,3
74,1,1,0,0,1,0,1,0,88.999999,124,109,68.000001,"nabisco",0,23,3
74,1,1,0,0,0,1,0,0,109,119.00001,119.00001,68.000001,"nabisco",0,23,3
74,1,1,0,0,0,0,1,0,109,124,109,68.000001,"nabisco",0,23,3
74,0,0,0,0,0,1,0,0,99.000001,109,109,68.000001,"nabisco",0,23,3
74,0,0,1,0,0,1,0,0,104,109,109,68.000001,"nabisco",0,23,3
74,0,0,1,0,0,0,0,0,109,121,129,93.000001,"nabisco",0,23,3
74,0,0,1,0,0,0,0,0,109,121,129,93.000001,"nabisco",0,23,3
74,0,0,0,0,0,0,0,0,109,121,109,83.999997,"nabisco",0,23,3
74,0,0,1,0,0,0,0,0,88.999999,121,99.000001,86.000001,"nabisco",0,23,3
74,0,1,1,0,0,1,0,0,88.999999,109,129,95.999998,"nabisco",0,23,3
74,0,0,0,0,0,0,0,0,119.00001,109,129,68.000001,"nabisco",0,23,3
74,0,0,1,0,0,0,1,0,119.00001,125,88.999999,68.000001,"nabisco",0,23,3
75,0,0,0,0,0,0,0,0,88.999999,88.999999,105,64.999998,"nabisco",1,40,2
75,0,0,1,0,0,0,1,0,88.999999,99.000001,88.999999,64.999998,"nabisco",1,40,2
75,0,0,1,0,0,0,0,0,88.999999,99.000001,88.999999,64.999998,"nabisco",1,40,2
75,0,0,0,1,0,0,0,1,88.999999,102,105,49.000001,"nabisco",1,40,2
75,0,0,1,1,0,0,0,1,88.999999,102,88.999999,50,"private",1,40,2
75,1,1,0,0,1,0,0,0,69,107.00001,115,64.999998,"nabisco",1,40,2
75,1,0,0,0,0,0,0,0,88.999999,115,99.000001,60.000002,"nabisco",1,40,2
75,0,0,1,0,1,1,0,0,79.000002,99.000001,115,60.000002,"nabisco",1,40,2
75,0,0,1,0,0,0,0,0,97.000003,115,99.000001,60.000002,"nabisco",1,40,2
75,0,0,0,0,0,0,0,0,97.000003,115,125,60.000002,"nabisco",1,40,2
75,0,0,0,0,0,0,1,0,97.000003,125,109,60.000002,"nabisco",1,40,2
75,0,1,0,0,0,0,0,0,97.000003,125,109,60.000002,"nabisco",1,40,2
75,0,0,0,0,0,0,0,0,97.000003,125,125,60.000002,"nabisco",1,40,2
75,0,0,1,0,0,0,1,0,105,125,99.000001,64.999998,"nabisco",1,40,2
75,0,0,1,1,0,0,0,0,105,125,99.000001,64.999998,"nabisco",1,40,2
75,0,0,1,0,0,0,0,0,105,125,99.000001,64.999998,"nabisco",1,40,2
75,0,1,0,0,0,0,0,0,105,117,129,64.999998,"nabisco",1,40,2
75,0,1,1,0,0,0,0,0,105,125,99.000001,58.999997,"nabisco",1,40,2
75,0,0,1,0,0,0,1,0,105,129,99.000001,58.999997,"nabisco",1,40,2
75,0,0,0,0,0,0,0,0,105,129,129,64.999998,"nabisco",1,40,2
76,0,0,0,0,0,0,0,0,88.999999,99.000001,79.000002,52.999997,"nabisco",1,21,1
76,0,0,0,0,0,0,0,0,88.999999,99.000001,109,61.000001,"nabisco",1,21,1
76,1,0,0,0,0,0,0,0,69,109,79.000002,61.000001,"nabisco",1,21,1
76,1,0,0,1,0,0,0,1,88.999999,104,88.999999,52.999997,"nabisco",1,21,1
76,1,0,0,0,1,0,0,0,69,109,119.00001,61.000001,"nabisco",1,21,1
76,0,1,0,0,0,1,0,0,79.000002,99.000001,119.00001,61.000001,"nabisco",1,21,1
76,0,1,0,0,0,0,0,1,79.000002,115,99.000001,52.999997,"nabisco",1,21,1
76,0,1,0,0,0,0,0,0,79.000002,115,99.000001,61.000001,"nabisco",1,21,1
76,0,0,0,0,0,0,0,0,97.000003,115,99.000001,61.000001,"nabisco",1,21,1
76,0,0,0,0,0,0,0,0,97.000003,115,99.000001,61.000001,"nabisco",1,21,1
76,0,0,0,1,0,0,0,1,97.000003,115,125,57.999998,"nabisco",1,21,1
76,0,0,0,1,0,0,0,0,97.000003,115,109,61.000001,"nabisco",1,21,1
76,0,0,0,0,0,0,1,1,97.000003,115,109,57.999998,"nabisco",1,21,1
76,0,0,0,0,0,1,0,0,97.000003,99.000001,125,61.000001,"nabisco",1,21,1
76,0,0,0,0,0,1,0,0,109,135,111,73.000002,"nabisco",1,21,1
76,0,0,0,0,0,0,0,0,97.000003,129,100,61.000001,"nabisco",1,21,1
76,0,0,0,0,0,0,0,0,97.000003,129,100,61.000001,"nabisco",1,21,1
76,0,0,0,0,0,0,0,0,109,135,129,73.000002,"nabisco",1,21,1
76,0,0,0,0,0,0,0,0,98.000002,109,109,115,"nabisco",1,21,1
76,0,0,0,0,0,0,0,0,109,135,129,79.000002,"nabisco",1,21,1
76,0,0,1,0,0,0,1,0,105,129,99.000001,61.000001,"nabisco",1,21,1
76,0,0,1,1,0,0,0,1,105,129,99.000001,52.999997,"nabisco",1,21,1
76,0,0,1,0,0,0,0,0,105,129,99.000001,61.000001,"nabisco",1,21,1
76,0,0,1,0,0,0,1,0,105,129,99.000001,61.000001,"nabisco",1,21,1
76,0,0,0,1,0,0,0,0,105,119.00001,125,57.999998,"nabisco",1,21,1
76,0,0,1,0,0,0,0,0,105,125,99.000001,61.000001,"nabisco",1,21,1
76,0,0,1,0,0,0,0,0,105,125,99.000001,61.000001,"nabisco",1,21,1
76,0,0,1,0,0,0,0,0,105,129,99.000001,61.000001,"nabisco",1,21,1
76,0,0,1,0,0,0,0,0,105,129,99.000001,61.000001,"nabisco",1,21,1
76,0,0,0,0,0,0,0,0,105,129,114,61.000001,"nabisco",1,21,1
76,0,0,0,0,0,0,0,0,105,129,129,61.000001,"nabisco",1,21,1
77,0,0,0,0,0,0,0,0,97.000003,115,99.000001,60.000002,"keebler",1,57,1
77,0,0,1,0,0,0,0,0,97.000003,115,99.000001,60.000002,"keebler",1,57,1
77,0,0,0,0,0,0,0,0,97.000003,115,125,60.000002,"keebler",1,57,1
77,0,0,0,1,0,0,0,0,97.000003,115,109,64.999998,"private",1,57,1
77,0,0,0,0,0,0,1,0,97.000003,125,109,64.999998,"private",1,57,1
77,0,1,0,0,0,0,0,0,97.000003,99.000001,125,64.999998,"private",1,57,1
77,0,1,0,0,0,0,0,0,97.000003,99.000001,125,64.999998,"private",1,57,1
77,0,1,0,0,0,1,0,0,97.000003,99.000001,125,64.999998,"private",1,57,1
77,0,1,1,1,0,0,0,1,97.000003,109,109,50,"private",1,57,1
77,0,0,1,1,0,0,0,1,105,125,99.000001,50,"private",1,57,1
77,0,1,0,0,0,0,0,0,105,117,129,64.999998,"private",1,57,1
77,0,0,1,0,0,0,0,0,105,125,99.000001,58.999997,"private",1,57,1
77,0,0,0,0,0,0,0,0,105,99.000001,129,58.999997,"private",1,57,1
77,0,0,1,0,0,0,0,0,105,129,99.000001,58.999997,"private",1,57,1
77,0,0,1,0,0,0,0,0,105,129,114,64.999998,"private",1,57,1
78,0,0,0,0,0,0,0,0,88.999999,99.000001,88.999999,52.999997,"nabisco",1,65,4
78,0,0,0,0,0,0,0,0,101,88,88.999999,70.999998,"sunshine",1,65,4
